securities

tradedate;secid;correction;crtyield;crtprice
31.10.2016;SU26209RMFS5;0.0184;8.75;95.6710
31.10.2016;SU26210RMFS3;0.0504;8.77;95.1949
31.10.2016;SU26211RMFS1;0.0000;8.73;92.6153
31.10.2016;SU26212RMFS9;-0.0666;8.62;89.9458
31.10.2016;SU26214RMFS5;0.0584;8.79;93.3280
31.10.2016;SU26215RMFS2;-0.0099;8.71;92.1962
31.10.2016;SU26216RMFS0;0.0567;8.76;95.7913
31.10.2016;SU26217RMFS8;0.0001;8.74;95.8769
31.10.2016;SU26218RMFS6;0.0000;8.69;99.9191
01.11.2016;SU25080RMFS1;-0.0975;9.44;99.1603
01.11.2016;SU25081RMFS9;0.0009;8.85;97.1080
01.11.2016;SU26204RMFS6;-0.1983;8.61;98.7620
01.11.2016;SU26205RMFS3;0.0408;8.75;96.4765
01.11.2016;SU26206RMFS1;0.0188;9.35;98.9457
01.11.2016;SU26207RMFS9;-0.0803;8.58;98.1912
01.11.2016;SU26208RMFS7;-0.0001;8.68;97.8992
01.11.2016;SU26209RMFS5;0.0124;8.71;95.8382
01.11.2016;SU26210RMFS3;0.0777;8.77;95.2071
01.11.2016;SU26211RMFS1;0.0000;8.69;92.7696
01.11.2016;SU26212RMFS9;-0.0464;8.61;90.0259
01.11.2016;SU26214RMFS5;0.0668;8.77;93.3920
01.11.2016;SU26215RMFS2;-0.0048;8.68;92.3417
01.11.2016;SU26216RMFS0;0.0832;8.76;95.8019
01.11.2016;SU26217RMFS8;0.0223;8.73;95.9215
01.11.2016;SU26218RMFS6;0.0000;8.66;100.1317
02.11.2016;SU25080RMFS1;-0.0543;9.46;99.1580
02.11.2016;SU25081RMFS9;0.0000;8.84;97.1269
02.11.2016;SU26204RMFS6;-0.1725;8.63;98.7409
02.11.2016;SU26205RMFS3;0.0023;8.76;96.4296
02.11.2016;SU26206RMFS1;0.0773;9.38;98.9352
02.11.2016;SU26207RMFS9;-0.0825;8.65;97.7362
02.11.2016;SU26208RMFS7;-0.0147;8.69;97.8767
02.11.2016;SU26209RMFS5;0.0042;8.76;95.6258
02.11.2016;SU26210RMFS3;0.0707;8.80;95.1326
02.11.2016;SU26211RMFS1;0.0000;8.75;92.5044
02.11.2016;SU26212RMFS9;-0.0600;8.67;89.6312
02.11.2016;SU26214RMFS5;0.0657;8.81;93.2838
02.11.2016;SU26215RMFS2;-0.0001;8.75;92.0272
02.11.2016;SU26216RMFS0;0.0931;8.80;95.7240
02.11.2016;SU26217RMFS8;0.0000;8.76;95.8089
02.11.2016;SU26218RMFS6;0.0001;8.73;99.5434
03.11.2016;SU25080RMFS1;-0.0192;9.59;99.0503
03.11.2016;SU25081RMFS9;-0.0067;8.88;97.0396
03.11.2016;SU26204RMFS6;-0.1324;8.71;98.5933
03.11.2016;SU26205RMFS3;0.0289;8.75;96.4138
03.11.2016;SU26206RMFS1;0.0831;9.47;98.8321
03.11.2016;SU26207RMFS9;-0.0736;8.60;98.0029
03.11.2016;SU26208RMFS7;0.0000;8.71;97.7839
03.11.2016;SU26209RMFS5;0.0017;8.71;95.7764
03.11.2016;SU26210RMFS3;0.0279;8.74;95.2212
03.11.2016;SU26211RMFS1;0.0085;8.71;92.6400
03.11.2016;SU26212RMFS9;-0.0401;8.63;89.8497
03.11.2016;SU26214RMFS5;0.0615;8.78;93.3200
03.11.2016;SU26215RMFS2;0.0000;8.70;92.2193
03.11.2016;SU26216RMFS0;0.0661;8.77;95.7317
03.11.2016;SU26217RMFS8;0.0000;8.72;95.8946
03.11.2016;SU26218RMFS6;0.0060;8.68;99.9057
07.11.2016;SU25080RMFS1;-0.0770;9.53;99.1507
07.11.2016;SU25081RMFS9;-0.0850;8.82;97.1678
07.11.2016;SU26204RMFS6;-0.1927;8.66;98.7130
07.11.2016;SU26205RMFS3;0.0010;8.60;96.9831
07.11.2016;SU26206RMFS1;0.0614;9.47;98.9098
07.11.2016;SU26207RMFS9;-0.0920;8.47;98.8942
07.11.2016;SU26208RMFS7;-0.0046;8.64;97.9860
07.11.2016;SU26209RMFS5;0.0114;8.60;96.3065
07.11.2016;SU26210RMFS3;0.0495;8.66;95.4952
07.11.2016;SU26211RMFS1;0.0000;8.58;93.2624
07.11.2016;SU26212RMFS9;-0.0588;8.50;90.7357
07.11.2016;SU26214RMFS5;0.0654;8.67;93.6955
07.11.2016;SU26215RMFS2;0.0000;8.58;92.8348
07.11.2016;SU26216RMFS0;0.0033;8.63;96.0805
07.11.2016;SU26217RMFS8;0.0037;8.60;96.3944
07.11.2016;SU26218RMFS6;0.0093;8.57;100.8599
08.11.2016;SU25080RMFS1;-0.0963;9.51;99.1623
08.11.2016;SU25081RMFS9;-0.0151;8.91;97.0881
08.11.2016;SU26204RMFS6;-0.1809;8.69;98.6829
08.11.2016;SU26205RMFS3;0.0000;8.59;97.0222
08.11.2016;SU26206RMFS1;0.0310;9.45;98.9248
08.11.2016;SU26207RMFS9;-0.0830;8.46;98.9621
08.11.2016;SU26208RMFS7;-0.0011;8.65;97.9773
08.11.2016;SU26209RMFS5;0.0055;8.58;96.3853
08.11.2016;SU26210RMFS3;0.0440;8.65;95.5227
08.11.2016;SU26211RMFS1;0.0023;8.57;93.3142
08.11.2016;SU26212RMFS9;-0.0487;8.49;90.8055
08.11.2016;SU26214RMFS5;0.0426;8.64;93.7768
08.11.2016;SU26215RMFS2;0.0000;8.56;92.9033
08.11.2016;SU26216RMFS0;0.0026;8.63;96.0849
08.11.2016;SU26217RMFS8;0.0247;8.61;96.3672
08.11.2016;SU26218RMFS6;0.0311;8.57;100.8760
09.11.2016;SU25080RMFS1;-0.0476;9.37;99.2246
09.11.2016;SU25081RMFS9;-0.0715;8.86;97.1374
09.11.2016;SU26204RMFS6;-0.1104;8.78;98.6005
09.11.2016;SU26205RMFS3;0.0001;8.64;96.8477
09.11.2016;SU26206RMFS1;0.0705;9.36;98.9784
09.11.2016;SU26207RMFS9;-0.0598;8.51;98.6540
09.11.2016;SU26208RMFS7;-0.0480;8.66;97.9397
09.11.2016;SU26209RMFS5;0.0241;8.64;96.1441
09.11.2016;SU26210RMFS3;0.0070;8.67;95.4550
09.11.2016;SU26211RMFS1;0.0000;8.61;93.1587
09.11.2016;SU26212RMFS9;-0.0041;8.56;90.3829
09.11.2016;SU26214RMFS5;0.0540;8.71;93.5884
09.11.2016;SU26215RMFS2;0.0000;8.60;92.7395
09.11.2016;SU26216RMFS0;0.0000;8.69;95.9646
09.11.2016;SU26217RMFS8;0.0165;8.65;96.2190
09.11.2016;SU26218RMFS6;0.0558;8.62;100.4889
10.11.2016;SU25080RMFS1;-0.0066;9.40;99.2179
10.11.2016;SU25081RMFS9;-0.0070;8.89;97.1197
10.11.2016;SU26204RMFS6;-0.0609;8.81;98.5715
10.11.2016;SU26205RMFS3;0.0000;8.75;96.4787
10.11.2016;SU26206RMFS1;0.0560;9.31;99.0087
10.11.2016;SU26207RMFS9;-0.0311;8.70;97.5069
10.11.2016;SU26208RMFS7;0.0000;8.76;97.7553
10.11.2016;SU26209RMFS5;0.0000;8.74;95.7197
10.11.2016;SU26210RMFS3;0.0011;8.75;95.2639
10.11.2016;SU26211RMFS1;0.0000;8.74;92.5916
10.11.2016;SU26212RMFS9;0.0000;8.73;89.3246
10.11.2016;SU26214RMFS5;0.0000;8.75;93.4665
10.11.2016;SU26215RMFS2;0.0000;8.73;92.1157
10.11.2016;SU26216RMFS0;0.0263;8.78;95.7801
10.11.2016;SU26217RMFS8;0.0000;8.75;95.8673
10.11.2016;SU26218RMFS6;0.0315;8.77;99.2610
11.11.2016;SU25080RMFS1;-0.0074;9.42;99.1751
11.11.2016;SU25081RMFS9;-0.0700;8.87;97.1070
11.11.2016;SU26204RMFS6;-0.0602;8.85;98.4742
11.11.2016;SU26205RMFS3;0.0074;8.89;95.9772
11.11.2016;SU26206RMFS1;0.0198;9.30;98.9778
11.11.2016;SU26207RMFS9;-0.0232;8.92;96.0312
11.11.2016;SU26208RMFS7;-0.0038;8.82;97.6084
11.11.2016;SU26209RMFS5;0.0000;8.90;95.0129
11.11.2016;SU26210RMFS3;0.0334;8.87;94.9493
11.11.2016;SU26211RMFS1;0.0000;8.91;91.8097
11.11.2016;SU26212RMFS9;0.0000;8.95;87.8794
11.11.2016;SU26214RMFS5;0.0000;8.85;93.1590
11.11.2016;SU26215RMFS2;0.0000;8.92;91.2422
11.11.2016;SU26216RMFS0;0.0186;8.84;95.6304
11.11.2016;SU26217RMFS8;0.0000;8.89;95.3290
11.11.2016;SU26218RMFS6;0.0577;9.03;97.2153
14.11.2016;SU25080RMFS1;-0.0587;9.15;99.3324
14.11.2016;SU25081RMFS9;-0.0976;8.83;97.1986
14.11.2016;SU26204RMFS6;-0.1342;8.77;98.6076
14.11.2016;SU26205RMFS3;0.0000;8.88;96.0442
14.11.2016;SU26206RMFS1;0.0253;9.16;99.1065
14.11.2016;SU26207RMFS9;-0.0642;8.86;96.4303
14.11.2016;SU26208RMFS7;-0.0461;8.78;97.7210
14.11.2016;SU26209RMFS5;0.0024;8.90;95.0713
14.11.2016;SU26210RMFS3;0.0376;8.88;94.9753
14.11.2016;SU26211RMFS1;0.0000;8.90;91.8848
14.11.2016;SU26212RMFS9;0.0000;8.93;88.0679
14.11.2016;SU26214RMFS5;0.0227;8.88;93.1369
14.11.2016;SU26215RMFS2;0.0019;8.91;91.3154
14.11.2016;SU26216RMFS0;0.0137;8.84;95.6793
14.11.2016;SU26217RMFS8;0.0000;8.89;95.3781
14.11.2016;SU26218RMFS6;0.0037;8.94;97.9170
15.11.2016;SU25080RMFS1;-0.0032;9.19;99.3223
15.11.2016;SU25081RMFS9;0.0000;8.83;97.2131
15.11.2016;SU26204RMFS6;-0.0447;8.77;98.6218
15.11.2016;SU26205RMFS3;0.0000;8.82;96.2505
15.11.2016;SU26206RMFS1;0.0064;9.08;99.1521
15.11.2016;SU26207RMFS9;-0.0219;8.78;96.9590
15.11.2016;SU26208RMFS7;0.0000;8.78;97.7341
15.11.2016;SU26209RMFS5;0.0000;8.82;95.4078
15.11.2016;SU26210RMFS3;0.0014;8.80;95.1688
15.11.2016;SU26211RMFS1;0.0235;8.84;92.1710
15.11.2016;SU26212RMFS9;-0.0113;8.79;88.9266
15.11.2016;SU26214RMFS5;0.0011;8.81;93.3279
15.11.2016;SU26215RMFS2;0.0000;8.81;91.7578
15.11.2016;SU26216RMFS0;0.0073;8.79;99.1278
15.11.2016;SU26217RMFS8;-0.0001;8.82;95.6162
15.11.2016;SU26218RMFS6;0.0209;8.83;98.7904
16.11.2016;SU25080RMFS1;-0.0145;9.19;99.3255
16.11.2016;SU25081RMFS9;0.0000;8.85;97.2033
16.11.2016;SU26204RMFS6;-0.0806;8.75;98.6422
16.11.2016;SU26205RMFS3;0.0000;8.86;96.1150
16.11.2016;SU26206RMFS1;0.0141;9.10;99.1453
16.11.2016;SU26207RMFS9;-0.0500;8.81;96.7537
16.11.2016;SU26208RMFS7;0.0000;8.81;97.6869
16.11.2016;SU26209RMFS5;0.0161;8.88;95.1642
16.11.2016;SU26210RMFS3;0.0000;8.83;95.0963
16.11.2016;SU26211RMFS1;0.0002;8.86;92.0595
16.11.2016;SU26212RMFS9;0.0000;8.86;88.4734
16.11.2016;SU26214RMFS5;0.0000;8.84;93.2386
16.11.2016;SU26215RMFS2;0.0000;8.86;91.5395
16.11.2016;SU26216RMFS0;0.0099;8.82;95.7295
16.11.2016;SU26217RMFS8;0.0000;8.86;95.4662
16.11.2016;SU26218RMFS6;0.0444;8.93;98.0280
17.11.2016;SU25080RMFS1;0.0000;9.07;99.3745
17.11.2016;SU25081RMFS9;0.0000;8.78;97.2854
17.11.2016;SU26204RMFS6;-0.0055;8.76;98.6429
17.11.2016;SU26205RMFS3;0.0061;8.80;96.3192
17.11.2016;SU26206RMFS1;0.0014;8.97;99.2191
17.11.2016;SU26207RMFS9;-0.0459;8.74;97.1972
17.11.2016;SU26208RMFS7;-0.0034;8.76;97.7766
17.11.2016;SU26209RMFS5;0.0088;8.80;95.4919
17.11.2016;SU26210RMFS3;0.0185;8.80;95.1805
17.11.2016;SU26211RMFS1;0.0209;8.81;92.3035
17.11.2016;SU26212RMFS9;0.0005;8.79;88.9370
17.11.2016;SU26214RMFS5;0.0114;8.80;93.3681
17.11.2016;SU26215RMFS2;0.0000;8.79;91.8868
17.11.2016;SU26216RMFS0;0.0322;8.80;95.7792
17.11.2016;SU26217RMFS8;0.0000;8.79;95.7120
17.11.2016;SU26218RMFS6;0.0611;8.87;98.5072
18.11.2016;SU25080RMFS1;-0.0165;9.10;99.3270
18.11.2016;SU25081RMFS9;-0.0288;8.80;97.2278
18.11.2016;SU26204RMFS6;-0.0120;8.80;98.5565
18.11.2016;SU26205RMFS3;0.0000;8.78;96.3357
18.11.2016;SU26206RMFS1;0.0025;9.03;99.1488
18.11.2016;SU26207RMFS9;-0.0404;8.73;97.2187
18.11.2016;SU26208RMFS7;0.0000;8.77;97.7219
18.11.2016;SU26209RMFS5;0.0000;8.77;95.5577
18.11.2016;SU26210RMFS3;0.0000;8.78;95.2032
18.11.2016;SU26211RMFS1;0.0007;8.77;92.4313
18.11.2016;SU26212RMFS9;0.0000;8.78;88.9901
18.11.2016;SU26214RMFS5;0.0196;8.80;93.3401
18.11.2016;SU26215RMFS2;0.0000;8.77;91.9449
18.11.2016;SU26216RMFS0;0.0000;8.77;95.8046
18.11.2016;SU26217RMFS8;0.0000;8.78;95.7201
18.11.2016;SU26218RMFS6;0.0676;8.87;98.4658
21.11.2016;SU25080RMFS1;-0.0290;9.11;99.3744
21.11.2016;SU25081RMFS9;-0.0332;8.75;97.3316
21.11.2016;SU26204RMFS6;0.0000;8.76;98.6484
21.11.2016;SU26205RMFS3;0.0000;8.74;96.5366
21.11.2016;SU26206RMFS1;0.0000;9.02;99.2046
21.11.2016;SU26207RMFS9;-0.0490;8.70;97.4516
21.11.2016;SU26208RMFS7;0.0000;8.71;97.8724
21.11.2016;SU26209RMFS5;0.0188;8.76;95.6677
21.11.2016;SU26210RMFS3;0.0000;8.72;95.3848
21.11.2016;SU26211RMFS1;0.0082;8.75;92.5667
21.11.2016;SU26212RMFS9;0.0000;8.75;89.1725
21.11.2016;SU26214RMFS5;0.0000;8.73;93.5816
21.11.2016;SU26215RMFS2;0.0000;8.74;92.1018
21.11.2016;SU26216RMFS0;0.0000;8.71;95.9641
21.11.2016;SU26217RMFS8;0.0112;8.75;95.8826
21.11.2016;SU26218RMFS6;0.0572;8.83;98.8185
22.11.2016;SU25080RMFS1;0.0000;9.13;99.3713
22.11.2016;SU25081RMFS9;-0.0903;8.74;97.3406
22.11.2016;SU26204RMFS6;-0.0470;8.76;98.6489
22.11.2016;SU26205RMFS3;0.0000;8.71;96.6157
22.11.2016;SU26206RMFS1;0.0136;9.06;99.1907
22.11.2016;SU26207RMFS9;-0.0536;8.70;97.4420
22.11.2016;SU26208RMFS7;-0.0034;8.71;97.8830
22.11.2016;SU26209RMFS5;0.0155;8.74;95.7467
22.11.2016;SU26210RMFS3;0.0081;8.71;95.4166
22.11.2016;SU26211RMFS1;0.0318;8.76;92.5326
22.11.2016;SU26212RMFS9;0.0000;8.76;89.1228
22.11.2016;SU26214RMFS5;0.0059;8.71;93.6350
22.11.2016;SU26215RMFS2;0.0000;8.73;92.1516
22.11.2016;SU26216RMFS0;0.0000;8.71;95.9835
22.11.2016;SU26217RMFS8;0.0033;8.72;95.9854
22.11.2016;SU26218RMFS6;0.0505;8.84;98.7249
23.11.2016;SU25080RMFS1;-0.0070;9.14;99.3708
23.11.2016;SU25081RMFS9;0.0000;8.82;97.2734
23.11.2016;SU26204RMFS6;-0.0134;8.79;98.6220
23.11.2016;SU26205RMFS3;0.0000;8.82;96.2742
23.11.2016;SU26206RMFS1;0.0001;9.04;99.2034
23.11.2016;SU26207RMFS9;-0.0386;8.80;96.8207
23.11.2016;SU26208RMFS7;-0.0592;8.71;97.8734
23.11.2016;SU26209RMFS5;0.0000;8.82;95.4015
23.11.2016;SU26210RMFS3;0.0000;8.79;95.2280
23.11.2016;SU26211RMFS1;0.0000;8.83;92.2444
23.11.2016;SU26212RMFS9;0.0000;8.84;88.6041
23.11.2016;SU26214RMFS5;0.0095;8.81;93.3671
23.11.2016;SU26215RMFS2;0.0000;8.83;91.7197
23.11.2016;SU26216RMFS0;0.0000;8.77;95.8515
23.11.2016;SU26217RMFS8;0.0113;8.83;95.5975
23.11.2016;SU26218RMFS6;0.0430;8.91;98.1744
24.11.2016;SU25080RMFS1;-0.0268;9.13;99.3781
24.11.2016;SU25081RMFS9;0.0000;8.84;97.2606
24.11.2016;SU26204RMFS6;-0.0671;8.75;98.6649
24.11.2016;SU26205RMFS3;0.0079;8.82;96.2641
24.11.2016;SU26206RMFS1;0.0164;9.08;99.1892
24.11.2016;SU26207RMFS9;-0.0340;8.81;96.7695
24.11.2016;SU26208RMFS7;-0.0178;8.74;97.8284
24.11.2016;SU26209RMFS5;0.0050;8.83;95.3796
24.11.2016;SU26210RMFS3;0.0000;8.78;95.2594
24.11.2016;SU26211RMFS1;0.0000;8.83;92.2335
24.11.2016;SU26212RMFS9;0.0000;8.85;88.5836
24.11.2016;SU26214RMFS5;0.0177;8.81;93.3764
24.11.2016;SU26215RMFS2;0.0000;8.83;91.7009
24.11.2016;SU26216RMFS0;0.0000;8.76;95.8814
24.11.2016;SU26217RMFS8;0.0030;8.82;95.6350
24.11.2016;SU26218RMFS6;0.0390;8.90;98.2590
25.11.2016;SU25080RMFS1;-1.8360;9.10;99.3522
25.11.2016;SU25081RMFS9;0.0000;8.92;97.1429
25.11.2016;SU26204RMFS6;-5.8410;8.85;98.5230
25.11.2016;SU26205RMFS3;0.0000;8.83;96.1964
25.11.2016;SU26206RMFS1;1.3590;9.09;99.1476
25.11.2016;SU26207RMFS9;-3.0510;8.87;96.3480
25.11.2016;SU26208RMFS7;-3.8250;8.77;97.7275
25.11.2016;SU26209RMFS5;0.0000;8.85;95.2418
25.11.2016;SU26210RMFS3;0.0000;8.80;95.1612
25.11.2016;SU26211RMFS1;3.2850;8.90;91.9079
25.11.2016;SU26212RMFS9;-0.2700;8.91;88.1618
25.11.2016;SU26214RMFS5;0.0033;8.81;93.3414
25.11.2016;SU26215RMFS2;0.6930;8.88;91.4480
25.11.2016;SU26216RMFS0;0.0000;8.81;95.7555
25.11.2016;SU26217RMFS8;0.0000;8.83;95.5422
25.11.2016;SU26218RMFS6;3.0420;8.82;97.6636
28.11.2016;SU25080RMFS1;-0.0685;9.02;99.4306
28.11.2016;SU25081RMFS9;0.0000;8.91;97.2132
28.11.2016;SU26204RMFS6;-0.0517;8.84;98.5734
28.11.2016;SU26205RMFS3;0.0024;8.82;96.2591
28.11.2016;SU26206RMFS1;0.0483;9.09;99.2022
28.11.2016;SU26207RMFS9;-0.0363;8.84;96.5827
28.11.2016;SU26208RMFS7;-0.0019;8.82;97.6912
28.11.2016;SU26209RMFS5;0.0261;8.86;95.2741
28.11.2016;SU26210RMFS3;0.0000;8.81;95.1970
28.11.2016;SU26211RMFS1;0.0202;8.86;92.1192
28.11.2016;SU26212RMFS9;0.0000;8.89;88.3549
28.11.2016;SU26214RMFS5;0.0090;8.82;93.3663
28.11.2016;SU26215RMFS2;0.0041;8.85;91.6276
28.11.2016;SU26216RMFS0;-0.0009;8.81;95.7868
28.11.2016;SU26217RMFS8;0.0163;8.84;95.5776
28.11.2016;SU26218RMFS6;0.0556;8.97;97.7281
29.11.2016;SU25080RMFS1;-0.0386;9.02;99.4344
29.11.2016;SU25081RMFS9;0.0000;8.94;97.1885
29.11.2016;SU26204RMFS6;-0.0030;8.92;98.4901
29.11.2016;SU26205RMFS3;0.0000;8.86;96.1295
29.11.2016;SU26206RMFS1;0.0482;9.08;99.2115
29.11.2016;SU26207RMFS9;-0.0325;8.90;96.2081
29.11.2016;SU26208RMFS7;-0.1080;8.75;97.8027
29.11.2016;SU26209RMFS5;0.0220;8.90;95.1092
29.11.2016;SU26210RMFS3;0.0000;8.85;95.1040
29.11.2016;SU26211RMFS1;0.0243;8.91;91.9079
29.11.2016;SU26212RMFS9;-0.0023;8.94;88.0211
29.11.2016;SU26214RMFS5;0.0000;8.85;96.4717
29.11.2016;SU26215RMFS2;0.0000;8.89;91.4295
29.11.2016;SU26216RMFS0;-0.0227;8.83;95.7525
29.11.2016;SU26217RMFS8;0.0043;8.87;95.4668
29.11.2016;SU26218RMFS6;0.0381;9.00;97.4792
30.11.2016;SU25080RMFS1;-0.0260;9.04;99.4331
30.11.2016;SU25081RMFS9;0.0000;8.93;97.2054
30.11.2016;SU26204RMFS6;-0.0433;8.87;98.5407
30.11.2016;SU26205RMFS3;0.0005;8.85;96.1690
30.11.2016;SU26206RMFS1;0.0131;9.05;99.2308
30.11.2016;SU26207RMFS9;-0.0457;8.82;96.6912
30.11.2016;SU26208RMFS7;-0.0698;8.78;97.7608
30.11.2016;SU26209RMFS5;0.0239;8.88;95.1882
30.11.2016;SU26210RMFS3;-0.0036;8.84;95.1341
30.11.2016;SU26211RMFS1;0.0420;8.90;91.9554
30.11.2016;SU26212RMFS9;-0.0015;8.87;88.4566
30.11.2016;SU26214RMFS5;0.0000;8.84;93.3061
30.11.2016;SU26215RMFS2;0.0000;8.86;91.5881
30.11.2016;SU26216RMFS0;-0.0008;8.84;95.7331
30.11.2016;SU26217RMFS8;0.0182;8.87;95.4722
30.11.2016;SU26218RMFS6;0.0499;8.95;97.8680
01.12.2016;SU25080RMFS1;-0.0490;9.04;99.4347
01.12.2016;SU25081RMFS9;0.0649;8.92;97.2258
01.12.2016;SU26204RMFS6;-0.0174;8.82;98.6094
01.12.2016;SU26205RMFS3;0.0026;8.78;96.4082
01.12.2016;SU26206RMFS1;0.0171;9.04;99.2374
01.12.2016;SU26207RMFS9;-0.0496;8.76;97.0770
01.12.2016;SU26208RMFS7;-0.0210;8.75;97.8247
01.12.2016;SU26209RMFS5;0.0229;8.81;95.4828
01.12.2016;SU26210RMFS3;0.0000;8.77;95.3178
01.12.2016;SU26211RMFS1;0.0197;8.81;92.3413
01.12.2016;SU26212RMFS9;-0.0054;8.81;88.8335
01.12.2016;SU26214RMFS5;0.0116;8.78;93.4890
01.12.2016;SU26215RMFS2;0.0000;8.79;91.8912
01.12.2016;SU26216RMFS0;0.0000;8.77;95.8938
01.12.2016;SU26217RMFS8;0.0295;8.81;95.6945
01.12.2016;SU26218RMFS6;0.0568;8.89;98.3470
02.12.2016;SU25080RMFS1;-0.0090;9.07;99.3885
02.12.2016;SU25081RMFS9;0.0721;8.97;97.1488
02.12.2016;SU26204RMFS6;-0.0814;8.80;98.5858
02.12.2016;SU26205RMFS3;0.0000;8.80;96.2884
02.12.2016;SU26206RMFS1;0.0170;9.05;99.1962
02.12.2016;SU26207RMFS9;-0.0449;8.77;96.9700
02.12.2016;SU26208RMFS7;-0.0481;8.76;97.7631
02.12.2016;SU26209RMFS5;0.0221;8.83;95.3596
02.12.2016;SU26210RMFS3;0.0000;8.80;95.2064
02.12.2016;SU26211RMFS1;0.0000;8.81;92.2990
02.12.2016;SU26212RMFS9;0.0000;8.82;88.7443
02.12.2016;SU26214RMFS5;0.0000;8.80;93.4044
02.12.2016;SU26215RMFS2;-0.0003;8.81;91.7801
02.12.2016;SU26216RMFS0;-0.0027;8.80;95.7943
02.12.2016;SU26217RMFS8;0.0053;8.81;95.6462
02.12.2016;SU26218RMFS6;0.0522;8.89;98.2935
05.12.2016;SU25080RMFS1;-0.0248;9.05;99.4461
05.12.2016;SU25081RMFS9;0.0470;8.94;97.2191
05.12.2016;SU26204RMFS6;-0.0808;8.80;98.6445
05.12.2016;SU26205RMFS3;0.0000;8.76;96.4871
05.12.2016;SU26206RMFS1;0.0145;9.05;99.2492
05.12.2016;SU26207RMFS9;-0.0401;8.73;97.2706
05.12.2016;SU26208RMFS7;-0.0366;8.75;97.8306
05.12.2016;SU26209RMFS5;0.0032;8.76;95.6856
05.12.2016;SU26210RMFS3;0.0025;8.77;95.3233
05.12.2016;SU26211RMFS1;0.0205;8.78;92.4817
05.12.2016;SU26212RMFS9;-0.0185;8.76;89.1450
05.12.2016;SU26214RMFS5;0.0000;8.76;93.5522
05.12.2016;SU26215RMFS2;0.0000;8.76;92.0604
05.12.2016;SU26216RMFS0;-0.0001;8.78;95.8803
05.12.2016;SU26217RMFS8;0.0388;8.80;95.7427
05.12.2016;SU26218RMFS6;0.0527;8.85;98.5838
06.12.2016;SU25080RMFS1;-0.0098;9.06;99.4471
06.12.2016;SU25081RMFS9;0.0933;8.92;97.2597
06.12.2016;SU26204RMFS6;-0.0766;8.73;98.7153
06.12.2016;SU26205RMFS3;-0.0135;8.70;96.6817
06.12.2016;SU26206RMFS1;0.0061;9.01;99.2718
06.12.2016;SU26207RMFS9;-0.0422;8.69;97.5316
06.12.2016;SU26208RMFS7;-0.0223;8.70;97.9294
06.12.2016;SU26209RMFS5;0.0235;8.74;95.7837
06.12.2016;SU26210RMFS3;0.0401;8.75;95.3843
06.12.2016;SU26211RMFS1;0.0000;8.72;92.7409
06.12.2016;SU26212RMFS9;-0.0259;8.71;89.4631
06.12.2016;SU26214RMFS5;0.0401;8.75;93.5988
06.12.2016;SU26215RMFS2;-0.0497;8.67;92.4547
06.12.2016;SU26216RMFS0;0.0000;8.72;96.0153
06.12.2016;SU26217RMFS8;0.0056;8.72;96.0194
06.12.2016;SU26218RMFS6;0.0731;8.82;98.9100
07.12.2016;SU25080RMFS1;-0.0431;9.01;99.4656
07.12.2016;SU25081RMFS9;0.0127;8.80;97.3790
07.12.2016;SU26204RMFS6;-0.0796;8.69;98.7731
07.12.2016;SU26205RMFS3;0.0000;8.66;96.8064
07.12.2016;SU26206RMFS1;0.0235;9.00;99.2816
07.12.2016;SU26207RMFS9;-0.0406;8.62;97.9717
07.12.2016;SU26208RMFS7;-0.0163;8.68;97.9716
07.12.2016;SU26209RMFS5;0.0000;8.64;96.1738
07.12.2016;SU26210RMFS3;0.0174;8.70;95.5045
07.12.2016;SU26211RMFS1;0.0000;8.64;93.0965
07.12.2016;SU26212RMFS9;0.0000;8.67;89.7365
07.12.2016;SU26214RMFS5;0.0228;8.70;93.7331
07.12.2016;SU26215RMFS2;-0.0145;8.62;92.6944
07.12.2016;SU26216RMFS0;0.0197;8.71;96.0343
07.12.2016;SU26217RMFS8;0.0000;8.66;96.2402
07.12.2016;SU26218RMFS6;0.0501;8.74;99.5215
08.12.2016;SU25080RMFS1;-0.0216;9.02;99.4671
08.12.2016;SU25081RMFS9;0.0170;8.78;97.3992
08.12.2016;SU26204RMFS6;-0.0566;8.69;98.7684
08.12.2016;SU26205RMFS3;0.0000;8.58;97.0807
08.12.2016;SU26206RMFS1;0.0049;8.97;99.2985
08.12.2016;SU26207RMFS9;-0.0159;8.58;98.2376
08.12.2016;SU26208RMFS7;0.0000;8.65;98.0301
08.12.2016;SU26209RMFS5;0.0000;8.55;96.5344
08.12.2016;SU26210RMFS3;0.0299;8.65;95.6319
08.12.2016;SU26211RMFS1;0.0000;8.55;93.4748
08.12.2016;SU26212RMFS9;0.0000;8.61;90.1226
08.12.2016;SU26214RMFS5;0.0236;8.63;93.9260
08.12.2016;SU26215RMFS2;-0.0292;8.52;93.1489
08.12.2016;SU26216RMFS0;0.0000;8.64;96.1752
08.12.2016;SU26217RMFS8;0.0000;8.57;96.5408
08.12.2016;SU26218RMFS6;0.0459;8.68;99.9903
09.12.2016;SU25080RMFS1;-0.0259;9.00;99.4370
09.12.2016;SU25081RMFS9;0.0032;8.72;97.4364
09.12.2016;SU26204RMFS6;-0.0534;8.64;98.7927
09.12.2016;SU26205RMFS3;-0.0211;8.52;97.2622
09.12.2016;SU26206RMFS1;0.0247;8.96;99.2647
